Retailer,Retailer ID,Invoice Date,Region,State,City,Beverage Brand,"Days to 
Deliver","Delivery 
Company","Price per 
Unit",Delivery charges,Units Sold,Total Sales,Operating Profit,Operating Margin
Gyaan Beverages,21102,45539,East,Nagaland,Kohima,Frooti,21,Xpress Bees,20,12,1250,40000,12000,0.3
Gyaan Beverages,21102,45539,East,Sikkim,Gangtok,Frooti,15,Delhivery,20,10,1250,37500,18750,0.5
Gyaan Beverages,21102,45539,East,Bihar,Patna,Mirinda,40,Delhivery,18,10,2000,56000,22400,0.4
Gyaan Beverages,21102,45568,East,Meghalaya,Shillong,Sprite,44,Delhivery,25,10,3750,131250,39375,0.3
Gyaan Beverages,21102,45568,East,Mizoram,Aizawl,Coca-Cola,35,DTDC,30,15,2250,101250,35437.5,0.35
Gyaan Beverages,21102,45568,East,Tripura,Agartala,Mirinda,24,DTDC,18,15,1250,41250,12375,0.3
Gyaan Beverages,21102,45568,East,Mizoram,Aizawl,Mirinda,21,Blue Dart,18,15,1250,41250,12375,0.3
Gyaan Beverages,21102,45568,East,Manipur,Imphal,Pepsi,35,Xpress Bees,30,12,1250,52500,26250,0.5
Gyaan Beverages,21102,45568,East,Assam,Dispur,Coca-Cola,37,DTDC,30,15,2500,112500,45000,0.4
Gyaan Beverages,21102,45599,East,Meghalaya,Shillong,Mirinda,15,Delhivery,18,10,4000,112000,33600,0.3
Gyaan Beverages,21102,45599,East,Meghalaya,Shillong,Mirinda,36,DTDC,18,15,3000,99000,34650,0.35
Gyaan Beverages,21102,45599,East,Odisha,Bhubaneswar,Pepsi,50,Delhivery,30,10,2450,98000,29400,0.3
Gyaan Beverages,21102,45599,East,Mizoram,Aizawl,Maaza,57,Blue Dart,20,15,2250,78750,23625,0.3
Gyaan Beverages,21102,45599,East,West Bengal,Kolkata,Pepsi,36,Delhivery,30,10,2000,80000,40000,0.5
Gyaan Beverages,21102,45599,East,West Bengal,Kolkata,Sprite,55,Blue Dart,25,15,3000,120000,48000,0.4
Gyaan Beverages,21102,45628,East,Jharkhand,Ranchi,Maaza,20,Blue Dart,20,15,5500,192500,57750,0.3
Gyaan Beverages,21102,45628,East,Bihar,Patna,Mirinda,33,DTDC,18,15,3500,115500,40425,0.35
Gyaan Beverages,21102,45628,East,Bihar,Patna,Mirinda,35,Xpress Bees,18,12,3000,90000,27000,0.3
Gyaan Beverages,21102,45628,East,Bihar,Patna,Maaza,22,Blue Dart,20,15,2500,87500,26250,0.3
Gyaan Beverages,21102,45628,East,Jharkhand,Ranchi,Maaza,20,DTDC,20,15,2500,87500,43750,0.5
Gyaan Beverages,21102,45628,East,Bihar,Patna,Sprite,42,Blue Dart,25,15,3500,140000,56000,0.4
Gyaan Beverages,21102,45301,East,Nagaland,Kohima,Coca-Cola,54,Blue Dart,30,15,5000,225000,90000,0.4
Gyaan Beverages,21102,45301,East,Bihar,Patna,Frooti,42,DTDC,20,15,3000,105000,42000,0.4
Gyaan Beverages,21102,45301,East,Arunachal Pradesh,Itanagar,Mirinda,48,Delhivery,18,10,3000,84000,29400,0.35
Gyaan Beverages,21102,45301,East,Bihar,Patna,Frooti,49,DTDC,20,15,1500,52500,18375,0.35
Gyaan Beverages,21102,45301,East,Nagaland,Kohima,Limca,26,Delhivery,18,10,2000,56000,16800,0.3
Gyaan Beverages,21102,45301,East,Arunachal Pradesh,Itanagar,Frooti,18,Blue Dart,20,15,3000,105000,42000,0.4
Gyaan Beverages,21102,45332,East,Tripura,Agartala,Limca,21,Blue Dart,18,15,5500,181500,72600,0.4
Gyaan Beverages,21102,45332,East,Nagaland,Kohima,Limca,26,DTDC,18,15,2000,66000,26400,0.4
Gyaan Beverages,21102,45332,East,Arunachal Pradesh,Itanagar,Maaza,57,Xpress Bees,20,12,2500,80000,28000,0.35
Gyaan Beverages,21102,45332,East,Mizoram,Aizawl,Mirinda,48,Delhivery,18,10,1250,35000,12250,0.35
Gyaan Beverages,21102,45332,East,Nagaland,Kohima,Sprite,42,DTDC,25,15,2000,80000,24000,0.3
Gyaan Beverages,21102,45332,East,Manipur,Imphal,Pepsi,17,Delhivery,30,10,3000,120000,48000,0.4
Gyaan Beverages,21102,45360,East,Nagaland,Kohima,Mirinda,22,Xpress Bees,18,12,5200,156000,62400,0.4
Gyaan Beverages,21102,45360,East,Arunachal Pradesh,Itanagar,Coca-Cola,54,Xpress Bees,30,12,2250,94500,37800,0.4
Gyaan Beverages,21102,45360,East,Odisha,Bhubaneswar,Limca,26,DTDC,18,15,2750,90750,31762.5,0.35
Gyaan Beverages,21102,45360,East,Odisha,Bhubaneswar,Maaza,46,Delhivery,20,10,1250,37500,13125,0.35
Gyaan Beverages,21102,45360,East,Tripura,Agartala,Pepsi,23,DTDC,30,15,1750,78750,23625,0.3
Gyaan Beverages,21102,45360,East,Manipur,Imphal,Frooti,43,Delhivery,20,10,2750,82500,33000,0.4
Gyaan Beverages,21102,45392,East,Arunachal Pradesh,Itanagar,Pepsi,53,Xpress Bees,30,12,5000,210000,84000,0.4
Gyaan Beverages,21102,45392,East,West Bengal,Kolkata,Pepsi,22,Xpress Bees,30,12,2000,84000,33600,0.4
Gyaan Beverages,21102,45392,East,Tripura,Agartala,Mirinda,42,Delhivery,18,10,2000,56000,19600,0.35
Gyaan Beverages,21102,45392,East,Manipur,Imphal,Limca,39,Xpress Bees,18,12,1250,37500,13125,0.35
Gyaan Beverages,21102,45392,East,Arunachal Pradesh,Itanagar,Limca,15,Xpress Bees,18,12,1500,45000,13500,0.3
Gyaan Beverages,21102,45392,East,Mizoram,Aizawl,Mirinda,49,Blue Dart,18,15,2750,90750,36300,0.4
Gyaan Beverages,21102,45423,East,Sikkim,Gangtok,Frooti,19,Xpress Bees,20,12,5450,174400,69760,0.4
Gyaan Beverages,21102,45423,East,Nagaland,Kohima,Pepsi,15,DTDC,30,15,2500,112500,45000,0.4
Gyaan Beverages,21102,45423,East,Sikkim,Gangtok,Pepsi,38,DTDC,30,15,2250,101250,35437.5,0.35
Gyaan Beverages,21102,45423,East,West Bengal,Kolkata,Coca-Cola,32,Delhivery,30,10,1750,70000,24500,0.35
Gyaan Beverages,21102,45423,East,Bihar,Patna,Mirinda,40,DTDC,18,15,2000,66000,19800,0.3
Gyaan Beverages,21102,45423,East,Assam,Dispur,Coca-Cola,30,Delhivery,30,10,3250,130000,52000,0.4
Gyaan Beverages,21102,45453,East,Manipur,Imphal,Sprite,18,Blue Dart,25,15,5750,230000,92000,0.4
Gyaan Beverages,21102,45453,East,Nagaland,Kohima,Coca-Cola,36,Xpress Bees,30,12,3250,136500,54600,0.4
Gyaan Beverages,21102,45453,East,Arunachal Pradesh,Itanagar,Limca,36,DTDC,18,15,2000,66000,23100,0.35
Gyaan Beverages,21102,45453,East,Assam,Dispur,Limca,26,DTDC,18,15,1750,57750,20212.5,0.35
Gyaan Beverages,21102,45453,East,Sikkim,Gangtok,Coca-Cola,33,Blue Dart,30,15,1750,78750,23625,0.3
Gyaan Beverages,21102,45453,East,Mizoram,Aizawl,Limca,21,Blue Dart,18,15,3250,107250,42900,0.4
Gyaan Beverages,21102,45482,East,Arunachal Pradesh,Itanagar,Sprite,37,Delhivery,25,10,5500,192500,77000,0.4
Gyaan Beverages,21102,45482,East,Assam,Dispur,Limca,42,Blue Dart,18,15,3000,99000,39600,0.4
Gyaan Beverages,21102,45482,East,West Bengal,Kolkata,Coca-Cola,33,Delhivery,30,10,2250,90000,31500,0.35
Gyaan Beverages,21102,45482,East,Meghalaya,Shillong,Pepsi,36,Xpress Bees,30,12,1750,73500,25725,0.35
Gyaan Beverages,21102,45482,East,Assam,Dispur,Mirinda,30,DTDC,18,15,2000,66000,19800,0.3
Gyaan Beverages,21102,45482,East,Manipur,Imphal,Maaza,40,DTDC,20,15,3750,131250,52500,0.4
Gyaan Beverages,21102,45514,East,Odisha,Bhubaneswar,Frooti,43,DTDC,20,15,5250,183750,73500,0.4
Gyaan Beverages,21102,45514,East,Meghalaya,Shillong,Mirinda,29,Delhivery,18,10,3000,84000,33600,0.4
Gyaan Beverages,21102,45514,East,Odisha,Bhubaneswar,Limca,45,Xpress Bees,18,12,2250,67500,23625,0.35
Gyaan Beverages,21102,45514,East,Mizoram,Aizawl,Mirinda,58,DTDC,18,15,2000,66000,23100,0.35
Gyaan Beverages,21102,45514,East,Jharkhand,Ranchi,Sprite,59,DTDC,25,15,1750,70000,21000,0.3
Gyaan Beverages,21102,45514,East,Bihar,Patna,Frooti,53,Blue Dart,20,15,3500,122500,49000,0.4
Gyaan Beverages,21102,45546,East,Nagaland,Kohima,Coca-Cola,33,Delhivery,30,10,4750,190000,76000,0.4
Gyaan Beverages,21102,45546,East,Sikkim,Gangtok,Coca-Cola,51,Delhivery,30,10,2750,110000,44000,0.4
Gyaan Beverages,21102,45546,East,Nagaland,Kohima,Sprite,17,Blue Dart,25,15,1750,70000,24500,0.35
Gyaan Beverages,21102,45546,East,Odisha,Bhubaneswar,Frooti,54,Xpress Bees,20,12,1500,48000,16800,0.35
Gyaan Beverages,21102,45546,East,Odisha,Bhubaneswar,Mirinda,28,Blue Dart,18,15,1500,49500,14850,0.3
Gyaan Beverages,21102,45546,East,Arunachal Pradesh,Itanagar,Pepsi,54,Delhivery,30,10,2250,90000,36000,0.4
Gyaan Beverages,21102,45575,East,Tripura,Agartala,Mirinda,49,Xpress Bees,18,12,4000,120000,48000,0.4
Gyaan Beverages,21102,45575,East,Mizoram,Aizawl,Sprite,43,Xpress Bees,25,12,2500,92500,37000,0.4
Gyaan Beverages,21102,45575,East,Odisha,Bhubaneswar,Sprite,50,Blue Dart,25,15,1500,60000,21000,0.35
Gyaan Beverages,21102,45575,East,Arunachal Pradesh,Itanagar,Coca-Cola,32,Delhivery,30,10,1500,60000,21000,0.35
Gyaan Beverages,21102,45575,East,West Bengal,Kolkata,Limca,33,Xpress Bees,18,12,1500,45000,13500,0.3
Gyaan Beverages,21102,45575,East,Odisha,Bhubaneswar,Frooti,60,Blue Dart,20,15,2750,96250,38500,0.4
Gyaan Beverages,21102,45606,East,Odisha,Bhubaneswar,Limca,28,Xpress Bees,18,12,4250,127500,51000,0.4
Gyaan Beverages,21102,45606,East,Sikkim,Gangtok,Limca,26,Delhivery,18,10,3250,91000,36400,0.4
Gyaan Beverages,21102,45606,East,Mizoram,Aizawl,Frooti,45,Blue Dart,20,15,2700,94500,33075,0.35
Gyaan Beverages,21102,45606,East,Meghalaya,Shillong,Limca,25,Blue Dart,18,15,2750,90750,31762.5,0.35
Gyaan Beverages,21102,45606,East,Jharkhand,Ranchi,Sprite,25,DTDC,25,15,2500,100000,30000,0.3
Gyaan Beverages,21102,45606,East,Arunachal Pradesh,Itanagar,Mirinda,38,Delhivery,18,10,3500,98000,39200,0.4
Gyaan Beverages,21102,45635,East,Sikkim,Gangtok,Sprite,37,Delhivery,25,10,6000,210000,84000,0.4
Gyaan Beverages,21102,45635,East,Nagaland,Kohima,Coca-Cola,60,Xpress Bees,30,12,4000,168000,67200,0.4
Gyaan Beverages,21102,45635,East,West Bengal,Kolkata,Pepsi,18,Xpress Bees,30,12,3500,147000,51450,0.35
Gyaan Beverages,21102,45635,East,Odisha,Bhubaneswar,Limca,55,DTDC,18,15,3000,99000,34650,0.35
Gyaan Beverages,21102,45635,East,Jharkhand,Ranchi,Limca,27,Xpress Bees,18,12,3000,90000,27000,0.3
Gyaan Beverages,21102,45635,East,Tripura,Agartala,Limca,52,Delhivery,18,10,4000,112000,44800,0.4
Gyaan Beverages,21102,45308,East,Nagaland,Kohima,Limca,33,Delhivery,18,10,5000,140000,56000,0.4
Gyaan Beverages,21102,45308,East,Jharkhand,Ranchi,Sprite,59,Delhivery,25,10,3000,105000,42000,0.4
Gyaan Beverages,21102,45308,East,Bihar,Patna,Mirinda,45,Delhivery,18,10,3000,84000,33600,0.4
Gyaan Beverages,21102,45308,East,Bihar,Patna,Coca-Cola,15,Blue Dart,30,15,1500,67500,27000,0.4
Gyaan Beverages,21102,45308,East,West Bengal,Kolkata,Frooti,56,Xpress Bees,20,12,2000,64000,25600,0.4
Gyaan Beverages,21102,45308,East,Manipur,Imphal,Coca-Cola,50,Xpress Bees,30,12,3000,126000,50400,0.4
Gyaan Beverages,21102,45339,East,Odisha,Bhubaneswar,Frooti,54,Xpress Bees,20,12,5500,176000,70400,0.4
Gyaan Beverages,21102,45339,East,Bihar,Patna,Maaza,53,Delhivery,20,10,2000,60000,24000,0.4
Gyaan Beverages,21102,45339,East,Assam,Dispur,Maaza,30,Blue Dart,20,15,3000,105000,42000,0.4
Gyaan Beverages,21102,45339,East,Arunachal Pradesh,Itanagar,Maaza,29,Blue Dart,20,15,1750,61250,24500,0.4
Gyaan Beverages,21102,45339,East,Odisha,Bhubaneswar,Coca-Cola,36,DTDC,30,15,2500,112500,45000,0.4
Gyaan Beverages,21102,45339,East,Tripura,Agartala,Mirinda,45,Delhivery,18,10,3500,98000,39200,0.4
Gyaan Beverages,21102,45367,East,Odisha,Bhubaneswar,Coca-Cola,50,Blue Dart,30,15,5700,256500,102600,0.4
Gyaan Beverages,21102,45367,East,Jharkhand,Ranchi,Frooti,60,Blue Dart,20,15,2750,96250,38500,0.4
Gyaan Beverages,21102,45367,East,Mizoram,Aizawl,Sprite,54,Delhivery,25,10,3250,113750,45500,0.4
Gyaan Beverages,21102,45367,East,Manipur,Imphal,Frooti,17,Delhivery,20,10,1750,52500,21000,0.4
Gyaan Beverages,21102,45367,East,Meghalaya,Shillong,Maaza,59,DTDC,20,15,2250,78750,31500,0.4
Gyaan Beverages,21102,45367,East,Meghalaya,Shillong,Sprite,55,Delhivery,25,10,3250,113750,45500,0.4
Gyaan Beverages,21102,45399,East,Odisha,Bhubaneswar,Maaza,37,Xpress Bees,20,12,5500,176000,70400,0.4
Gyaan Beverages,21102,45399,East,Meghalaya,Shillong,Sprite,40,Delhivery,25,10,2500,87500,35000,0.4
Gyaan Beverages,21102,45399,East,Mizoram,Aizawl,Mirinda,56,DTDC,18,15,2500,82500,33000,0.4
Gyaan Beverages,21102,45399,East,West Bengal,Kolkata,Limca,25,Delhivery,18,10,1750,49000,19600,0.4
Gyaan Beverages,21102,45399,East,Manipur,Imphal,Limca,52,Delhivery,18,10,2000,56000,22400,0.4
Gyaan Beverages,21102,45399,East,Bihar,Patna,Pepsi,44,Blue Dart,30,15,3250,146250,58500,0.4
Gyaan Beverages,21102,45430,East,West Bengal,Kolkata,Frooti,19,Xpress Bees,20,12,5950,190400,76160,0.4
Gyaan Beverages,21102,45430,East,Mizoram,Aizawl,Coca-Cola,20,Delhivery,30,10,3000,120000,48000,0.4
Gyaan Beverages,21102,45430,East,Manipur,Imphal,Pepsi,33,Xpress Bees,30,12,2750,115500,46200,0.4
Gyaan Beverages,21102,45430,East,Nagaland,Kohima,Maaza,38,Delhivery,20,10,2000,60000,24000,0.4
Gyaan Beverages,21102,45430,East,Tripura,Agartala,Limca,42,Blue Dart,18,15,2250,74250,29700,0.4
Gyaan Beverages,21102,45430,East,Assam,Dispur,Maaza,55,Delhivery,20,10,3500,105000,42000,0.4
Gyaan Beverages,21102,45460,East,Meghalaya,Shillong,Mirinda,30,Delhivery,18,10,6000,168000,67200,0.4
Gyaan Beverages,21102,45460,East,Meghalaya,Shillong,Maaza,56,DTDC,20,15,4250,148750,59500,0.4
Gyaan Beverages,21102,45460,East,Arunachal Pradesh,Itanagar,Maaza,21,Xpress Bees,20,12,3000,96000,38400,0.4
Gyaan Beverages,21102,45460,East,Bihar,Patna,Frooti,26,DTDC,20,15,2750,96250,38500,0.4
Gyaan Beverages,21102,45460,East,Manipur,Imphal,Sprite,40,Blue Dart,25,15,2750,110000,44000,0.4
Gyaan Beverages,21102,45460,East,Jharkhand,Ranchi,Limca,30,Xpress Bees,18,12,4250,127500,51000,0.4
Gyaan Beverages,21102,45489,East,Bihar,Patna,Mirinda,44,Delhivery,18,10,6500,182000,72800,0.4
Gyaan Beverages,21102,45489,East,Manipur,Imphal,Coca-Cola,51,DTDC,30,15,4000,180000,72000,0.4
Gyaan Beverages,21102,45489,East,Arunachal Pradesh,Itanagar,Frooti,35,Delhivery,20,10,3250,97500,39000,0.4
Gyaan Beverages,21102,45489,East,Sikkim,Gangtok,Sprite,55,Blue Dart,25,15,2750,110000,44000,0.4
Gyaan Beverages,21102,45489,East,Manipur,Imphal,Sprite,22,Delhivery,25,10,3000,105000,42000,0.4
Gyaan Beverages,21102,45489,East,West Bengal,Kolkata,Sprite,22,Blue Dart,25,15,4750,190000,76000,0.4
Gyaan Beverages,21102,45521,East,Nagaland,Kohima,Sprite,21,Delhivery,25,10,5250,183750,73500,0.4
Gyaan Beverages,21102,45521,East,Arunachal Pradesh,Itanagar,Pepsi,39,Delhivery,30,10,3000,120000,48000,0.4
Gyaan Beverages,21102,45521,East,Sikkim,Gangtok,Sprite,41,Delhivery,25,10,3000,105000,42000,0.4
Gyaan Beverages,21102,45521,East,Nagaland,Kohima,Maaza,27,DTDC,20,15,2750,96250,38500,0.4
Gyaan Beverages,21102,45521,East,Nagaland,Kohima,Limca,32,DTDC,18,15,2500,82500,33000,0.4
Gyaan Beverages,21102,45521,East,Meghalaya,Shillong,Pepsi,50,Blue Dart,30,15,4250,191250,76500,0.4
Gyaan Beverages,21102,45553,East,Nagaland,Kohima,Sprite,21,Xpress Bees,25,12,5500,203500,81400,0.4
Gyaan Beverages,21102,45553,East,Sikkim,Gangtok,Frooti,50,Blue Dart,20,15,3500,122500,49000,0.4
Gyaan Beverages,21102,45553,East,Odisha,Bhubaneswar,Sprite,27,Blue Dart,25,15,2500,100000,40000,0.4
Gyaan Beverages,21102,45553,East,Nagaland,Kohima,Pepsi,44,Delhivery,30,10,2250,90000,36000,0.4
Gyaan Beverages,21102,45553,East,Assam,Dispur,Frooti,36,Blue Dart,20,15,2250,78750,31500,0.4
Gyaan Beverages,21102,45553,East,Manipur,Imphal,Sprite,41,Delhivery,25,10,3000,105000,42000,0.4
Gyaan Beverages,21102,45582,East,Sikkim,Gangtok,Coca-Cola,51,Delhivery,30,10,4250,170000,68000,0.4
Gyaan Beverages,21102,45582,East,Jharkhand,Ranchi,Pepsi,20,Delhivery,30,10,2750,110000,44000,0.4
Gyaan Beverages,21102,45582,East,Arunachal Pradesh,Itanagar,Maaza,58,Xpress Bees,20,12,1750,56000,22400,0.4
Gyaan Beverages,21102,45582,East,Odisha,Bhubaneswar,Sprite,41,DTDC,25,15,1750,70000,28000,0.4
Gyaan Beverages,21102,45582,East,West Bengal,Kolkata,Pepsi,40,Blue Dart,30,15,1750,78750,31500,0.4
Gyaan Beverages,21102,45582,East,Odisha,Bhubaneswar,Sprite,44,Xpress Bees,25,12,3000,111000,44400,0.4
Gyaan Beverages,21102,45613,East,Manipur,Imphal,Limca,15,Blue Dart,18,15,4500,148500,59400,0.4
Gyaan Beverages,21102,45613,East,Sikkim,Gangtok,Pepsi,35,Xpress Bees,30,12,3500,147000,58800,0.4
Gyaan Beverages,21102,45613,East,Bihar,Patna,Sprite,30,Delhivery,25,10,2950,103250,41300,0.4
Gyaan Beverages,21102,45613,East,Odisha,Bhubaneswar,Frooti,22,DTDC,20,15,3250,113750,45500,0.4
Gyaan Beverages,21102,45613,East,Sikkim,Gangtok,Maaza,32,DTDC,20,15,3000,105000,42000,0.4
Gyaan Beverages,21102,45613,East,Meghalaya,Shillong,Mirinda,42,Delhivery,18,10,4000,112000,44800,0.4
Gyaan Beverages,21102,45642,East,Manipur,Imphal,Sprite,15,Xpress Bees,25,12,6500,240500,96200,0.4
Gyaan Beverages,21102,45642,East,Arunachal Pradesh,Itanagar,Pepsi,60,Xpress Bees,30,12,4500,189000,75600,0.4
Gyaan Beverages,21102,45642,East,Jharkhand,Ranchi,Pepsi,42,Xpress Bees,30,12,4000,168000,67200,0.4
Gyaan Beverages,21102,45642,East,Bihar,Patna,Sprite,52,Delhivery,25,10,3500,122500,49000,0.4
Gyaan Beverages,21102,45642,East,Arunachal Pradesh,Itanagar,Sprite,20,Blue Dart,25,15,3500,140000,56000,0.4
Gyaan Beverages,21102,45642,East,Odisha,Bhubaneswar,Pepsi,53,Xpress Bees,30,12,4500,189000,75600,0.4
Gyaan Beverages,21102,45315,North,Uttarakhand,Dehradun,Coca-Cola,20,Blue Dart,30,15,4250,191250,76500,0.4
Gyaan Beverages,21102,45315,North,Haryana,Chandigarh,Frooti,15,Delhivery,20,10,2250,67500,23625,0.35
Gyaan Beverages,21102,45315,North,Uttarakhand,Dehradun,Coca-Cola,39,Xpress Bees,30,12,2250,94500,33075,0.35
Gyaan Beverages,21102,45315,North,Uttar Pradesh,Lucknow,Coca-Cola,37,Blue Dart,30,15,750,33750,11812.5,0.35
Gyaan Beverages,21102,45315,North,Himachal Pradesh,Shimla,Frooti,40,DTDC,20,15,1250,43750,13125,0.3
Gyaan Beverages,21102,45315,North,Madhya Pradesh,Bhopal,Pepsi,49,Delhivery,30,10,2250,90000,27000,0.3
Gyaan Beverages,21102,45344,North,Haryana,Chandigarh,Frooti,36,DTDC,20,15,4750,166250,66500,0.4
Gyaan Beverages,21102,45344,North,Madhya Pradesh,Bhopal,Coca-Cola,28,Blue Dart,30,15,1250,56250,19687.5,0.35
Gyaan Beverages,21102,45344,North,Punjab,Chandigarh,Sprite,23,DTDC,25,15,1750,70000,24500,0.35
Gyaan Beverages,21102,45344,North,Delhi,New Delhi,Limca,22,Xpress Bees,18,12,500,15000,5250,0.35
Gyaan Beverages,21102,45344,North,Delhi,New Delhi,Frooti,47,Blue Dart,20,15,1250,43750,13125,0.3
Gyaan Beverages,21102,45344,North,Haryana,Chandigarh,Coca-Cola,32,DTDC,30,15,2250,101250,30375,0.3
Gyaan Beverages,21102,45371,North,Uttar Pradesh,Lucknow,Maaza,43,Xpress Bees,20,12,4450,142400,56960,0.4
Gyaan Beverages,21102,45371,North,Himachal Pradesh,Shimla,Pepsi,30,Blue Dart,30,15,1500,67500,23625,0.35
Gyaan Beverages,21102,45371,North,Madhya Pradesh,Bhopal,Frooti,26,Delhivery,20,10,1750,52500,18375,0.35
Gyaan Beverages,21102,45371,North,Himachal Pradesh,Shimla,Sprite,27,Blue Dart,25,15,250,10000,3500,0.35
Gyaan Beverages,21102,45371,North,Himachal Pradesh,Shimla,Maaza,46,Xpress Bees,20,12,750,24000,7200,0.3
Gyaan Beverages,21102,45371,North,Himachal Pradesh,Shimla,Coca-Cola,51,DTDC,30,15,1750,78750,23625,0.3
Gyaan Beverages,21102,45403,North,Uttar Pradesh,Lucknow,Frooti,23,DTDC,20,15,4250,148750,59500,0.4
Gyaan Beverages,21102,45403,North,Uttar Pradesh,Lucknow,Maaza,39,Blue Dart,20,15,1250,43750,15312.5,0.35
Gyaan Beverages,21102,45403,North,Haryana,Chandigarh,Maaza,45,Delhivery,20,10,1250,37500,13125,0.35
Gyaan Beverages,21102,45403,North,Himachal Pradesh,Shimla,Mirinda,20,DTDC,18,15,500,16500,5775,0.35
Gyaan Beverages,21102,45403,North,Delhi,New Delhi,Maaza,40,Blue Dart,20,15,500,17500,5250,0.3
Gyaan Beverages,21102,45403,North,Uttar Pradesh,Lucknow,Limca,45,Xpress Bees,18,12,2000,60000,18000,0.3
Gyaan Beverages,21102,45432,North,Uttarakhand,Dehradun,Maaza,57,Delhivery,20,10,4700,141000,56400,0.4
Gyaan Beverages,21102,45432,North,Madhya Pradesh,Bhopal,Frooti,25,Blue Dart,20,15,1750,61250,21437.5,0.35
Gyaan Beverages,21102,45432,North,Uttarakhand,Dehradun,Mirinda,41,Delhivery,18,10,1500,42000,14700,0.35
Gyaan Beverages,21102,45432,North,Punjab,Chandigarh,Limca,31,Delhivery,18,10,1000,28000,9800,0.35
Gyaan Beverages,21102,45432,North,Uttarakhand,Dehradun,Mirinda,58,Xpress Bees,18,12,1250,37500,11250,0.3
Gyaan Beverages,21102,45432,North,Punjab,Chandigarh,Sprite,24,Xpress Bees,25,12,2500,92500,27750,0.3
Gyaan Beverages,21102,45465,North,Punjab,Chandigarh,Frooti,22,Xpress Bees,20,12,5000,160000,64000,0.4
Gyaan Beverages,21102,45465,North,Uttar Pradesh,Lucknow,Maaza,20,Delhivery,20,10,2500,75000,26250,0.35
Gyaan Beverages,21102,45465,North,Himachal Pradesh,Shimla,Maaza,36,Blue Dart,20,15,1750,61250,21437.5,0.35
Gyaan Beverages,21102,45465,North,Punjab,Chandigarh,Mirinda,23,Delhivery,18,10,1500,42000,14700,0.35
Gyaan Beverages,21102,45465,North,Himachal Pradesh,Shimla,Sprite,16,Delhivery,25,10,1500,52500,15750,0.3
Gyaan Beverages,21102,45465,North,Delhi,New Delhi,Frooti,19,Blue Dart,20,15,3000,105000,31500,0.3
Gyaan Beverages,21102,45493,North,Madhya Pradesh,Bhopal,Sprite,19,DTDC,25,15,5250,210000,84000,0.4
Gyaan Beverages,21102,45493,North,Punjab,Chandigarh,Frooti,41,Xpress Bees,20,12,2750,88000,30800,0.35
Gyaan Beverages,21102,45493,North,Delhi,New Delhi,Frooti,18,Delhivery,20,10,2000,60000,21000,0.35
Gyaan Beverages,21102,45493,North,Uttar Pradesh,Lucknow,Pepsi,23,Xpress Bees,30,12,1500,63000,22050,0.35
Gyaan Beverages,21102,45493,North,Punjab,Chandigarh,Coca-Cola,55,Xpress Bees,30,12,1750,73500,22050,0.3
Gyaan Beverages,21102,45493,North,Himachal Pradesh,Shimla,Limca,59,Delhivery,18,10,3500,98000,29400,0.3
Gyaan Beverages,21102,45525,North,Punjab,Chandigarh,Frooti,30,Blue Dart,20,15,5000,175000,70000,0.4
Gyaan Beverages,21102,45525,North,Himachal Pradesh,Shimla,Sprite,28,Xpress Bees,25,12,2750,101750,35612.5,0.35
Gyaan Beverages,21102,45525,North,Punjab,Chandigarh,Pepsi,59,Xpress Bees,30,12,2000,84000,29400,0.35
Gyaan Beverages,21102,45525,North,Punjab,Chandigarh,Frooti,55,DTDC,20,15,1500,52500,18375,0.35
Gyaan Beverages,21102,45525,North,Himachal Pradesh,Shimla,Maaza,17,Delhivery,20,10,1250,37500,11250,0.3
Gyaan Beverages,21102,45525,North,Haryana,Chandigarh,Pepsi,25,Blue Dart,30,15,3000,135000,40500,0.3
Gyaan Beverages,21102,45555,North,Uttarakhand,Dehradun,Coca-Cola,17,Delhivery,30,10,4250,170000,68000,0.4
Gyaan Beverages,21102,45555,North,Uttarakhand,Dehradun,Coca-Cola,16,Delhivery,30,10,2250,90000,31500,0.35
Gyaan Beverages,21102,45555,North,Himachal Pradesh,Shimla,Pepsi,53,DTDC,30,15,1250,56250,19687.5,0.35
Gyaan Beverages,21102,45555,North,Uttar Pradesh,Lucknow,Pepsi,38,Blue Dart,30,15,1000,45000,15750,0.35
Gyaan Beverages,21102,45555,North,Madhya Pradesh,Bhopal,Frooti,37,Blue Dart,20,15,1000,35000,10500,0.3
Gyaan Beverages,21102,45555,North,Haryana,Chandigarh,Maaza,57,Xpress Bees,20,12,2000,64000,19200,0.3
Gyaan Beverages,21102,45587,North,Delhi,New Delhi,Pepsi,56,Xpress Bees,30,12,3750,157500,63000,0.4
Gyaan Beverages,21102,45587,North,Uttar Pradesh,Lucknow,Frooti,50,DTDC,20,15,2000,70000,24500,0.35
Gyaan Beverages,21102,45587,North,Punjab,Chandigarh,Pepsi,42,DTDC,30,15,1000,45000,15750,0.35
Gyaan Beverages,21102,45587,North,Madhya Pradesh,Bhopal,Mirinda,22,Xpress Bees,18,12,750,22500,7875,0.35
Gyaan Beverages,21102,45587,North,Delhi,New Delhi,Mirinda,43,Delhivery,18,10,750,21000,6300,0.3
Gyaan Beverages,21102,45587,North,Punjab,Chandigarh,Coca-Cola,52,Delhivery,30,10,2000,80000,24000,0.3
